inquisit.build,computer.platform,startdate,starttime,subjectid,sessionid,elapsedtime,completed,Reward_N2_1,fixedAmount_N2_1,IP12_1,Reward_N2_2,fixedAmount_N2_2,IP12_2,Reward_N2_3,fixedAmount_N2_3,IP12_3,Reward_N3_1,fixedAmount_N3_1,IP13_1,Reward_N3_2,fixedAmount_N3_2,IP13_2,Reward_N3_3,fixedAmount_N3_3,IP13_3,Reward_N4_1,fixedAmount_N4_1,IP14_1,Reward_N4_2,fixedAmount_N4_2,IP14_2,Reward_N4_3,fixedAmount_N4_3,IP14_3,Reward_N5_1,fixedAmount_N5_1,IP15_1,Reward_N5_2,fixedAmount_N5_2,IP15_2,Reward_N5_3,fixedAmount_N5_3,IP15_3,Reward_N6_1,fixedAmount_N6_1,IP16_1,Reward_N6_2,fixedAmount_N6_2,IP16_2,Reward_N6_3,fixedAmount_N6_3,IP16_3,TotalWinAmount,finalN,finalReward,hitrate_N1,CRrate_N1,hitrate_N2,CRrate_N2,hitrate_N3,CRrate_N3,hitrate_N4,CRrate_N4,hitrate_N5,CRrate_N5,hitrate_N6,CRrate_N6,mentaldemand_1,physicaldemand_1,temporaldemand_1,performance_1,effort_1,frustration_1,mentaldemand_2,physicaldemand_2,temporaldemand_2,performance_2,effort_2,frustration_2,mentaldemand_3,physicaldemand_3,temporaldemand_3,performance_3,effort_3,frustration_3,mentaldemand_4,physicaldemand_4,temporaldemand_4,performance_4,effort_4,frustration_4,mentaldemand_5,physicaldemand_5,temporaldemand_5,performance_5,effort_5,frustration_5,mentaldemand_6,physicaldemand_6,temporaldemand_6,performance_6,effort_6,frustration_6
6299,win,4/27/21,13:43:40,139,1,1113569,1,2,X,1.90625,3,X,2.671875,4,X,2.9375,2,X,1.96875,3,X,2.953125,4,X,2.9375,2,X,1.84375,3,X,2.578125,4,X,3.5625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,2,2,1,1,0.8,0.666666667,1,0.866666667,0.2,0.866666667,0,0,0,0,1,1,1,21,10,2,9,6,6,6,12,6,8,8,9,16,13,7,15,8,14,5,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,mac,4/27/21,16:58:17,125,1,1318609,1,2,X,1.53125,3,1,2.953125,4,X,2.3125,2,X,1.53125,3,X,1.453125,4,X,2.3125,2,X,1.15625,3,X,1.921875,4,X,0.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,1,3,1,0.466666667,0.8,0.866666667,1,0.666666667,0.8,0.533333333,0,0,0,0,13,9,11,11,11,1,8,1,1,21,11,1,1,1,1,21,1,1,1,1,1,21,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,win,4/27/21,22:20:41,155,1,2110625,1,2,X,0.96875,3,X,2.953125,4,X,3.9375,2,X,0.46875,3,X,0.328125,4,X,0.9375,2,X,0.21875,3,X,0.328125,4,X,0.1875,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,2,3,0.6,0.666666667,1,0.933333333,0.4,1,0.6,0.933333333,0,0,0,0,17,15,12,15,15,5,19,18,15,20,17,3,19,18,17,19,19,8,21,20,20,19,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,win,4/27/21,22:29:03,171,1,638685,1,2,X,1.96875,3,X,2.953125,4,X,1.9375,2,X,0.90625,3,X,2.953125,4,X,3.9375,2,X,1.96875,3,1,2.953125,4,X,3.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,4,3,4,0.8,0.666666667,1,0.733333333,0.8,0.733333333,0.8,0.6,0,0,0,0,20,20,21,20,20,2,20,21,20,21,20,1,21,21,20,21,20,1,21,21,21,20,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,win,4/28/21,00:30:40,132,1,735325,1,2,X,1.28125,3,X,0.703125,4,X,2.0625,2,X,0.21875,3,X,0.234375,4,X,0.1875,2,X,0.09375,3,X,0.234375,4,X,0.1875,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1,1,1,0.4,0.533333333,0.8,1,0.6,1,0.4,0.8,0,0,0,0,5,1,14,4,3,11,8,1,9,17,8,5,13,1,12,12,10,13,17,1,12,5,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,mac,4/28/21,01:27:12,142,1,996679,1,2,X,1.96875,3,X,2.765625,4,X,3.4375,2,X,1.90625,3,X,2.671875,4,X,3.5625,2,X,1.53125,3,X,2.671875,4,1,3.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,4,3,4,0.6,0.466666667,0.4,0.266666667,0.2,0.4,0.2,0.2,0,0,0,0,1,1,1,14,1,1,14,1,5,6,15,13,14,1,12,6,16,16,17,1,13,6,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,win,4/28/21,22:52:24,136,1,924469,1,2,X,1.59375,3,X,2.015625,4,X,2.9375,2,X,0.96875,3,X,1.453125,4,X,2.9375,2,X,0.96875,3,X,1.078125,4,X,1.1875,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2.0625,1,2.0625,1,0.933333333,1,1,0,0.8,1,1,0,0,0,0,12,1,1,21,21,15,14,1,5,21,21,15,21,1,14,5,21,21,19,1,14,21,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,win,4/29/21,10:45:41,133,1,1129665,1,2,X,0.90625,3,X,1.171875,4,X,1.0625,2,X,0.96875,3,X,0.703125,4,X,1.6875,2,X,0.78125,3,X,0.890625,4,X,0.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,1,2,1,1,0.4,0.4,0.4,0.866666667,1,1,0,0,0,0,8,6,10,21,10,6,18,12,17,5,15,16,17,14,19,9,16,18,19,13,20,19,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,win,4/29/21,16:27:21,135,1,1067533,1,2,X,1.96875,3,X,1.453125,4,X,3.4375,2,X,0.96875,3,X,2.953125,4,X,2.9375,2,X,1.46875,3,X,2.953125,4,X,2.6875,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,1,3,0.4,0.266666667,0.8,0.933333333,1,0.733333333,1,0.733333333,0,0,0,0,3,6,6,6,5,14,6,4,7,18,13,9,15,8,14,14,14,10,15,8,13,16,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,mac,5/13/21,15:05:49,187,1,771765,0,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,1,1.96875,3,X,0.046875,4,X,0.0625,2,X,1.03125,3,X,0.046875,4,X,0.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,0.1875,1,0.1875,0.8,1,0.8,0.933333333,0.6,0.866666667,0.6,0.733333333,0,0,0,0,2,2,8,15,4,4,9,2,10,13,9,9,17,3,14,12,14,12,21,3,12,12,16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,13:04:19,211,1,1031791,1,2,X,0.46875,3,X,0.328125,4,X,0.9375,2,X,0.46875,3,X,0.703125,4,X,0.4375,2,X,0.03125,3,X,0.234375,4,1,3.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,1,3,0.6,1,0.4,1,0.6,1,0.4,0.8,0,0,0,0,15,8,6,13,12,15,18,13,18,5,14,19,17,10,18,16,19,16,21,10,21,1,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,15:05:29,218,1,1091068,1,2,X,1.46875,3,1,2.953125,4,X,2.9375,2,X,0.09375,3,X,0.140625,4,X,2.0625,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1,1,1,0.8,0.933333333,0.6,0.933333333,0.8,0.8,0.6,0.8,0,0,0,0,9,5,5,18,19,12,16,5,5,16,19,13,19,5,5,18,20,17,21,5,5,15,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,and,5/13/21,16:08:46,214,1,947361,1,2,X,1.96875,3,X,1.453125,4,X,1.9375,2,X,0.46875,3,1,2.953125,4,X,3.9375,2,1,1.96875,3,X,1.453125,4,X,0.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,2,2,0,0.066666667,0,0,0,0.066666667,0,0.733333333,0,0,0,0,17,1,18,3,19,21,21,1,21,1,21,21,21,1,21,1,21,21,21,1,21,1,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,mac,5/13/21,16:11:11,220,1,1042560,1,2,X,1.65625,3,X,2.015625,4,X,3.5625,2,X,0.59375,3,X,1.921875,4,X,1.9375,2,X,0.96875,3,X,1.921875,4,X,0.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2.0625,1,2.0625,1,1,1,1,0.6,0.866666667,0.8,0.866666667,0,0,0,0,12,8,10,16,12,12,14,10,13,19,16,17,17,10,15,10,16,19,17,9,13,15,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,13:07:19,219,1,1362102,0,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,0.5,1,0.5,0,0,0.4,0.333333333,0.2,0.2,0.4,0.066666667,0,0,0,0,21,14,21,1,18,20,15,13,15,12,15,13,18,14,17,11,16,12,14,18,15,16,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,16:16:59,201,1,1333555,1,2,X,0.96875,3,X,1.453125,4,X,1.9375,2,X,1.03125,3,X,2.671875,4,X,1.6875,2,X,0.96875,3,X,1.453125,4,X,3.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1.125,1,1.125,1,0.266666667,0.4,0.266666667,0.4,0.333333333,0.4,0.066666667,0,0,0,0,14,4,13,12,13,9,19,13,20,1,19,19,15,13,14,5,17,16,16,13,14,3,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,15:13:44,206,1,1379871,1,2,X,0.96875,3,X,1.921875,4,X,2.4375,2,X,0.46875,3,X,1.453125,4,X,0.9375,2,X,0.46875,3,X,0.140625,4,X,0.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,1,2,0.6,0.866666667,1,0.866666667,1,1,0.6,0.8,0,0,0,0,4,1,7,16,4,5,7,4,7,17,9,6,11,2,7,21,14,11,19,3,11,15,18,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,14:17:26,200,1,1295769,1,2,X,0.96875,3,X,1.453125,4,X,1.9375,2,X,0.84375,3,X,1.734375,4,X,2.0625,2,X,0.15625,3,X,0.421875,4,X,0.4375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,4,1,4,1,1,1,0.933333333,0.8,0.866666667,0.8,0.866666667,0,0,0,0,5,1,3,21,8,3,8,1,5,19,9,5,14,2,5,15,12,14,16,2,14,15,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,16:21:46,178,1,1373693,1,2,X,1.84375,3,1,2.953125,4,1,3.9375,2,X,1.65625,3,X,2.578125,4,X,2.9375,2,X,0.71875,3,X,1.921875,4,X,0.6875,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,4,3,0.8,1,0.8,0.933333333,0.6,0.866666667,0.8,0.733333333,0,0,0,0,7,2,11,18,10,14,14,4,14,14,17,17,18,2,18,7,18,20,20,2,20,8,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,win,5/13/21,13:35:49,194,1,833470,1,2,X,1.96875,3,X,2.953125,4,1,3.9375,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,4,2,0.8,0.533333333,0.8,1,0.6,0.933333333,0.8,0.733333333,0,0,0,0,17,1,11,12,10,12,14,1,12,17,17,13,21,1,11,8,21,11,21,1,11,7,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,17:14:54,177,1,273736,0,2,,0,3,,0,4,,0,2,,0,3,,0,4,,0,2,,0,3,,0,4,,0,2,NA,0,3,NA,0,4,NA,0,2,NA,0,3,NA,0,4,NA,0,0,0,0,0.6,0.266666667,0,0.8,0,0,0,0,0,0,0,0,20,18,19,18,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,and,5/13/21,14:02:59,204,1,1098107,0,2,X,1.96875,3,1,2.953125,4,X,3.9375,2,X,1.96875,3,1,2.953125,4,X,3.9375,2,1,1.96875,3,1,2.953125,4,1,3.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,1,3,0,0.866666667,0,0.866666667,0.6,0.666666667,0.4,0.866666667,0,0,0,0,6,1,14,19,16,9,21,1,16,1,21,8,8,8,9,18,13,9,16,1,13,8,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,15:05:17,190,1,817963,1,2,X,0.96875,3,X,1.453125,4,X,2.3125,2,X,0.96875,3,X,1.078125,4,X,1.9375,2,X,0.46875,3,X,1.453125,4,X,1.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,1,2,0.8,0.533333333,1,0.733333333,1,0.933333333,0.8,0.733333333,0,0,0,0,7,1,1,8,14,2,12,2,1,14,15,3,16,3,4,12,19,1,18,3,5,10,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,15:34:26,195,1,873316,1,2,1,1.96875,3,X,1.921875,4,X,1.6875,2,X,1.78125,3,X,2.296875,4,X,2.1875,2,1,1.96875,3,X,2.765625,4,1,2.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,4,1,4,0.8,1,0.6,0.866666667,0.8,0.933333333,0.4,0.733333333,0,0,0,0,15,1,9,16,14,9,16,1,13,7,15,7,17,1,15,16,17,7,21,1,20,2,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,15:32:31,209,1,1040679,1,2,X,1.96875,3,X,2.953125,4,X,2.4375,2,X,0.90625,3,X,0.703125,4,X,1.9375,2,X,0.46875,3,X,1.078125,4,X,0.4375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,1,3,0.8,1,1,1,0.6,0.8,0.4,0.8,0,0,0,0,11,1,11,16,16,13,17,1,15,21,18,11,18,1,16,14,21,7,21,1,19,6,21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,15:50:12,188,1,994411,0,2,X,0.84375,3,X,2.859375,4,X,2.9375,2,1,1.96875,3,1,2.671875,4,1,2.9375,2,1,0.96875,3,X,2.953125,4,1,3.8125,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,4,3,0,0.266666667,0.6,0.4,0.4,0.266666667,0.4,0.6,0,0,0,0,17,13,15,4,18,17,21,16,18,1,19,20,20,16,19,1,20,21,20,21,20,1,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,20:03:08,185,1,1467407,0,2,1,1.96875,3,1,2.859375,4,X,3.9375,2,X,0.84375,3,X,2.296875,4,1,3.9375,2,X,0.21875,3,1,2.953125,4,X,2.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,0.5,1,0.5,1,1,1,0.933333333,0.8,0.8,0.8,0.866666667,0,0,0,0,3,1,2,20,2,2,16,12,16,19,20,13,19,17,19,16,20,19,21,20,21,15,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,19:09:33,210,1,1436340,1,2,X,1.15625,3,X,1.453125,4,X,0.9375,2,X,0.96875,3,X,2.296875,4,X,2.8125,2,X,0.96875,3,X,2.671875,4,X,0.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1,1,1,0.2,0.733333333,0.4,0.466666667,0.2,0.733333333,0.4,0.866666667,0,0,0,0,8,1,14,5,8,19,5,1,4,5,8,17,5,1,13,9,7,15,8,1,12,11,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,mac,5/13/21,18:43:24,186,1,1007977,1,2,X,1.53125,3,X,1.734375,4,1,3.8125,2,1,0.46875,3,1,2.953125,4,1,3.9375,2,X,1.90625,3,1,2.953125,4,X,3.8125,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1.78125,1,1.78125,0.6,1,0.6,1,0.8,0,0.6,0.8,0,0,0,0,12,3,5,12,10,12,14,5,12,12,13,12,14,4,13,4,13,15,15,2,12,12,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,20:11:55,191,1,929336,0,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,X,1.90625,3,X,1.453125,4,X,3.9375,2,X,0.96875,3,X,1.453125,4,X,1.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,4,3,4,1,1,1,1,1,1,1,1,0,0,0,0,7,2,11,21,11,6,8,2,11,21,8,8,13,3,13,21,11,11,17,2,14,21,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,21:17:14,192,1,1270321,1,2,X,1.96875,3,X,2.953125,4,X,2.9375,2,X,0.53125,3,X,0.421875,4,X,2.0625,2,X,0.21875,3,X,0.984375,4,X,1.8125,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,2,3,0.6,0.4,0.8,0.933333333,0.8,1,0.6,0.866666667,0,0,0,0,11,5,5,6,10,16,16,6,9,16,16,10,15,5,6,14,14,3,18,4,5,15,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,20:20:32,202,1,1845753,1,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,X,1.46875,3,X,2.203125,4,X,3.1875,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,4,2,1,1,1,1,1,1,0.8,0.933333333,0,0,0,0,1,1,2,21,2,2,7,1,3,21,6,3,12,1,4,21,12,6,18,1,11,14,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,mac,5/13/21,19:24:13,217,1,1199290,1,2,X,1.40625,3,X,1.828125,4,X,1.9375,2,X,0.96875,3,X,1.828125,4,X,0.9375,2,X,0.34375,3,X,1.078125,4,X,2.3125,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1.875,1,1.875,1,0.8,0.6,0.866666667,0.6,0.8,0.6,0.733333333,0,0,0,0,9,4,12,15,12,6,14,9,15,7,15,14,17,7,16,8,16,14,16,6,15,7,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,19:46:18,196,1,1007890,0,2,X,0.09375,3,X,0.234375,4,X,0.0625,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,0.5,1,0.5,0.8,0.2,0.8,0.466666667,0.6,0.133333333,0.2,0.133333333,0,0,0,0,10,1,12,9,11,1,10,1,12,8,11,1,12,1,11,4,12,1,16,1,11,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/13/21,22:52:50,184,1,1123836,1,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,X,1.96875,3,1,2.953125,4,X,3.9375,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,4,2,4,0.6,0.866666667,0.8,0.733333333,1,0.733333333,0.8,0.733333333,0,0,0,0,6,1,1,8,6,18,11,1,1,9,7,19,17,1,1,14,16,21,21,1,1,12,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,mac,5/14/21,01:46:12,183,1,1109381,1,2,X,0.96875,3,1,2.953125,4,1,1.9375,2,X,1.96875,3,X,1.453125,4,X,2.1875,2,X,0.15625,3,X,0.421875,4,X,0.5625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1,1,1,0.8,0.533333333,0.8,0.933333333,1,0.933333333,0.8,0.666666667,0,0,0,0,11,1,12,9,13,13,15,1,13,4,21,21,21,1,15,14,21,21,21,1,16,9,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/14/21,02:11:46,198,1,990006,1,2,X,1.96875,3,1,2.953125,4,1,3.9375,2,1,1.96875,3,X,2.203125,4,X,2.9375,2,X,1.96875,3,X,2.953125,4,1,3.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,3,3,0.6,0.466666667,1,0.866666667,0.6,0.866666667,0.8,0.8,0,0,0,0,17,6,11,6,17,18,16,4,5,19,7,5,15,7,11,10,6,15,14,7,9,16,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/14/21,12:25:11,221,1,874715,1,2,X,1.34375,3,X,2.390625,4,X,2.9375,2,X,0.46875,3,X,0.328125,4,X,2.4375,2,X,0.46875,3,X,0.703125,4,X,0.9375,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,0.5,1,0.5,0.8,0.866666667,0.6,1,0.6,1,0.4,0.933333333,0,0,0,0,1,1,9,21,1,1,12,1,14,13,13,13,21,1,21,5,20,17,21,21,21,21,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/14/21,23:32:48,203,1,904105,1,2,X,0.46875,3,1,2.953125,4,X,2.9375,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,1.5,1,1.5,0.8,1,0.8,0.933333333,0.8,0.933333333,1,0.866666667,0,0,0,0,5,7,6,18,15,6,17,5,14,17,18,8,20,20,7,17,18,9,20,6,6,15,18,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/15/21,23:13:56,175,1,826812,1,2,X,0.21875,3,X,0.328125,4,X,3.0625,2,X,1.40625,3,X,0.046875,4,X,2.0625,2,X,1.03125,3,X,0.796875,4,X,2.5625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,1,2,1,1,1,0.933333333,0.8,0.933333333,0.4,1,0,0,0,0,3,1,2,18,21,11,10,1,9,11,21,13,21,1,16,11,21,16,21,1,18,1,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/16/21,10:16:08,179,1,1010311,1,2,X,1.53125,3,X,1.640625,4,X,0.9375,2,X,0.03125,3,X,0.046875,4,X,0.0625,2,X,0.28125,3,X,0.046875,4,X,0.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,3,2,3,0.8,1,1,0.933333333,0.6,0.933333333,0.4,0.8,0,0,0,0,3,6,8,17,16,5,9,10,10,17,8,10,16,8,15,13,18,14,19,17,14,4,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6299,and,5/16/21,11:55:05,208,1,1284271,0,2,X,1.96875,3,X,2.953125,4,X,3.9375,2,X,1.96875,3,1,2.953125,4,X,3.8125,2,X,1.90625,3,X,2.953125,4,X,3.5625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,4,4,4,0.8,1,1,0.866666667,0.8,0.866666667,1,0.666666667,0,0,0,0,5,1,10,16,4,2,8,2,10,17,10,6,15,3,14,13,14,14,20,2,14,11,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,win,5/16/21,16:18:03,207,1,1468317,1,2,X,1.46875,3,X,2.203125,4,X,3.5625,2,X,1.40625,3,X,1.828125,4,X,1.9375,2,X,0.96875,3,X,1.546875,4,X,2.0625,2,NA,not run,3,NA,not run,4,NA,not run,2,NA,not run,3,NA,not run,4,NA,not run,2,3,2,1,1,0.8,1,1,1,0.6,0.8,0,0,0,0,3,1,6,21,4,1,9,1,7,17,10,3,10,4,11,20,13,9,15,6,13,12,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA